opName	category	safetyStatus	recipeLines	vbaFunction	requiredParams	optionalParams	createsElements	ownElementOnly	sourceRefs	addedDate	promotedDate	notes
ACTIVE_HATCHSPACING	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE HATCHSPACING {spacing}		spacing		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	active hatch line spacing live batch probe 2026-07-31 (0.032s)
ACTIVE_PATTERNORIGIN	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE PATTERNORIGIN {origin}		origin		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	active pattern origin coordinates live batch probe 2026-07-31 (0.014s)
ACTIVE_PATTERNROWS	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE PATTERNROWS {rows}		rows		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	crosshatch row count live batch probe 2026-07-31 (0.014s)
ACTIVE_PATTERNCOLUMNS	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE PATTERNCOLUMNS {columns}		columns		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	crosshatch column count live batch probe 2026-07-31 (0.013s)
ACTIVE_FILLCOLOR	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE FILLCOLOR {color}		color		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	active fill color index live batch probe 2026-07-31 (0.02s)
ACTIVE_LINESTYLESCALE	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE LINESTYLESCALE {scale}		scale		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	active linestyle scale multiplier live batch probe 2026-07-31 (0.014s)
ACTIVE_LINEWEIGHT	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE LINEWEIGHT {weight}		weight		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	long-form active lineweight live batch probe 2026-07-31 (0.016s)
ACTIVE_TERMINATORSCALE	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE TERMINATORSCALE {scale}		scale		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	long-form terminator scale live batch probe 2026-07-31 (0.015s)
ACTIVE_AREAFILL	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE AREAFILL {pattern}		pattern		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	active area fill pattern name live batch probe 2026-07-31 (0.015s)
SET_HATCH_ON	keyin_recipe	verified-headless-safe	KEYIN:SET HATCH ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	display hatch elements on live batch probe 2026-07-31 (0.017s)
SET_HATCH_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET HATCH OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	display hatch elements off live batch probe 2026-07-31 (0.014s)
SET_HATCH_FILL_ON	keyin_recipe	verified-headless-safe	KEYIN:SET HATCH FILL ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	hatch fill display on live batch probe 2026-07-31 (0.013s)
SET_HATCH_FILL_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET HATCH FILL OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	hatch fill display off live batch probe 2026-07-31 (0.014s)
SET_HATCH_BOUNDARY_ON	keyin_recipe	verified-headless-safe	KEYIN:SET HATCH BOUNDARY ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	hatch boundary display on live batch probe 2026-07-31 (0.013s)
SET_HATCH_BOUNDARY_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET HATCH BOUNDARY OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	hatch boundary display off live batch probe 2026-07-31 (0.014s)
SET_CROSSHATCH_ON	keyin_recipe	verified-headless-safe	KEYIN:SET CROSSHATCH ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	display crosshatch elements on live batch probe 2026-07-31 (0.014s)
SET_CROSSHATCH_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET CROSSHATCH OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	display crosshatch elements off live batch probe 2026-07-31 (0.014s)
SET_PATTERN_ASSOCIATIVE_ON	keyin_recipe	verified-headless-safe	KEYIN:SET PATTERN ASSOCIATIVE ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	associative pattern placement on live batch probe 2026-07-31 (0.014s)
SET_PATTERN_ASSOCIATIVE_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET PATTERN ASSOCIATIVE OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	associative pattern placement off live batch probe 2026-07-31 (0.014s)
SET_HATCH_ASSOCIATIVE_ON	keyin_recipe	verified-headless-safe	KEYIN:SET HATCH ASSOCIATIVE ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	associative hatch on live batch probe 2026-07-31 (0.013s)
SET_HATCH_ASSOCIATIVE_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET HATCH ASSOCIATIVE OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	associative hatch off live batch probe 2026-07-31 (0.013s)
SET_PATTERN_ISLAND_ON	keyin_recipe	verified-headless-safe	KEYIN:SET PATTERN ISLAND ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	pattern island detection on live batch probe 2026-07-31 (0.014s)
SET_PATTERN_ISLAND_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET PATTERN ISLAND OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	pattern island detection off live batch probe 2026-07-31 (0.014s)
SET_PATTERN_CROSS_ON	keyin_recipe	verified-headless-safe	KEYIN:SET PATTERN CROSS ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	cross pattern mode on live batch probe 2026-07-31 (0.014s)
SET_PATTERN_CROSS_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET PATTERN CROSS OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	cross pattern mode off live batch probe 2026-07-31 (0.015s)
SET_SOLID_FILL_ON	keyin_recipe	verified-headless-safe	KEYIN:SET SOLID FILL ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	solid fill display on live batch probe 2026-07-31 (0.016s)
SET_SOLID_FILL_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET SOLID FILL OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	solid fill display off live batch probe 2026-07-31 (0.016s)
SET_LINESTYLE_SCALE_ON	keyin_recipe	verified-headless-safe	KEYIN:SET LINESTYLE SCALE ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	scale linestyles in views on live batch probe 2026-07-31 (0.015s)
SET_LINESTYLE_SCALE_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET LINESTYLE SCALE OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	scale linestyles in views off live batch probe 2026-07-31 (0.014s)
SET_SCALELINESTYLES_ON	keyin_recipe	verified-headless-safe	KEYIN:SET SCALELINESTYLES ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	global scale linestyles display on live batch probe 2026-07-31 (0.014s)
SET_SCALELINESTYLES_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET SCALELINESTYLES OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	global scale linestyles display off live batch probe 2026-07-31 (0.015s)
SET_LINEWEIGHTS_ON	keyin_recipe	verified-headless-safe	KEYIN:SET LINEWEIGHTS ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	lineweight display on in views live batch probe 2026-07-31 (0.015s)
SET_LINEWEIGHTS_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET LINEWEIGHTS OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	lineweight display off in views live batch probe 2026-07-31 (0.014s)
COLOR_BYLEVEL_ON	keyin_recipe	verified-headless-safe	KEYIN:COLOR BYLEVEL ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	active color follows level symbology live batch probe 2026-07-31 (0.014s)
COLOR_BYLEVEL_OFF	keyin_recipe	verified-headless-safe	KEYIN:COLOR BYLEVEL OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	active color independent of level live batch probe 2026-07-31 (0.014s)
WEIGHT_BYLEVEL_ON	keyin_recipe	verified-headless-safe	KEYIN:WEIGHT BYLEVEL ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	active weight follows level symbology live batch probe 2026-07-31 (0.03s)
WEIGHT_BYLEVEL_OFF	keyin_recipe	verified-headless-safe	KEYIN:WEIGHT BYLEVEL OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	active weight independent of level live batch probe 2026-07-31 (0.014s)
STYLE_BYLEVEL_ON	keyin_recipe	verified-headless-safe	KEYIN:STYLE BYLEVEL ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	active linestyle follows level symbology live batch probe 2026-07-31 (0.015s)
STYLE_BYLEVEL_OFF	keyin_recipe	verified-headless-safe	KEYIN:STYLE BYLEVEL OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	active linestyle independent of level live batch probe 2026-07-31 (0.014s)
PATTERN_BYLEVEL_ON	keyin_recipe	verified-headless-safe	KEYIN:PATTERN BYLEVEL ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	active pattern follows level symbology live batch probe 2026-07-31 (0.014s)
PATTERN_BYLEVEL_OFF	keyin_recipe	verified-headless-safe	KEYIN:PATTERN BYLEVEL OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	active pattern independent of level live batch probe 2026-07-31 (0.014s)
FILL_BYLEVEL_ON	keyin_recipe	verified-headless-safe	KEYIN:FILL BYLEVEL ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	active fill follows level symbology live batch probe 2026-07-31 (0.014s)
FILL_BYLEVEL_OFF	keyin_recipe	verified-headless-safe	KEYIN:FILL BYLEVEL OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	active fill independent of level live batch probe 2026-07-31 (0.015s)
LEVEL_SET_COLOR	keyin_recipe	verified-headless-safe	KEYIN:LEVEL SET COLOR {level} {color}		level,color		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	set level symbology color override live batch probe 2026-07-31 (0.014s)
LEVEL_SET_WEIGHT	keyin_recipe	verified-headless-safe	KEYIN:LEVEL SET WEIGHT {level} {weight}		level,weight		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	set level symbology weight override live batch probe 2026-07-31 (0.014s)
LEVEL_SET_STYLE	keyin_recipe	verified-headless-safe	KEYIN:LEVEL SET STYLE {level} {style}		level,style		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	set level symbology style override live batch probe 2026-07-31 (0.014s)
LEVEL_SET_PATTERN	keyin_recipe	verified-headless-safe	KEYIN:LEVEL SET PATTERN {level} {pattern}		level,pattern		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	set level symbology pattern override live batch probe 2026-07-31 (0.014s)
LEVEL_SET_FILL	keyin_recipe	verified-headless-safe	KEYIN:LEVEL SET FILL {level} {fill}		level,fill		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	set level symbology fill override live batch probe 2026-07-31 (0.015s)
LEVEL_OVERRIDE_COLOR_ON	keyin_recipe	verified-headless-safe	KEYIN:LEVEL OVERRIDE COLOR ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	apply level color overrides in view live batch probe 2026-07-31 (0.015s)
LEVEL_OVERRIDE_COLOR_OFF	keyin_recipe	verified-headless-safe	KEYIN:LEVEL OVERRIDE COLOR OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	disable level color overrides live batch probe 2026-07-31 (0.014s)
LEVEL_OVERRIDE_WEIGHT_ON	keyin_recipe	verified-headless-safe	KEYIN:LEVEL OVERRIDE WEIGHT ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	apply level weight overrides in view live batch probe 2026-07-31 (0.014s)
LEVEL_OVERRIDE_WEIGHT_OFF	keyin_recipe	verified-headless-safe	KEYIN:LEVEL OVERRIDE WEIGHT OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	disable level weight overrides live batch probe 2026-07-31 (0.013s)
LEVEL_OVERRIDE_STYLE_ON	keyin_recipe	verified-headless-safe	KEYIN:LEVEL OVERRIDE STYLE ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	apply level style overrides in view live batch probe 2026-07-31 (0.014s)
LEVEL_OVERRIDE_STYLE_OFF	keyin_recipe	verified-headless-safe	KEYIN:LEVEL OVERRIDE STYLE OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	disable level style overrides live batch probe 2026-07-31 (0.014s)
LEVEL_OVERRIDE_PATTERN_ON	keyin_recipe	verified-headless-safe	KEYIN:LEVEL OVERRIDE PATTERN ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	apply level pattern overrides in view live batch probe 2026-07-31 (0.014s)
LEVEL_OVERRIDE_PATTERN_OFF	keyin_recipe	verified-headless-safe	KEYIN:LEVEL OVERRIDE PATTERN OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	disable level pattern overrides live batch probe 2026-07-31 (0.014s)
LEVEL_OVERRIDE_FILL_ON	keyin_recipe	verified-headless-safe	KEYIN:LEVEL OVERRIDE FILL ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	apply level fill overrides in view live batch probe 2026-07-31 (0.014s)
LEVEL_OVERRIDE_FILL_OFF	keyin_recipe	verified-headless-safe	KEYIN:LEVEL OVERRIDE FILL OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	disable level fill overrides live batch probe 2026-07-31 (0.015s)
REFERENCE_SCALELINESTYLES_OFF_ALL	keyin_recipe	verified-headless-safe	KEYIN:REFERENCE SET SCALELINESTYLES=OFF ALL				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	disable reference linestyle scaling all refs live batch probe 2026-07-31 (0.015s)
ARRAY_ROWS	keyin_recipe	verified-headless-safe	KEYIN:ARRAY ROWS {rows}		rows		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	array tool row count setting live batch probe 2026-07-31 (0.1s)
ARRAY_COLUMNS	keyin_recipe	verified-headless-safe	KEYIN:ARRAY COLUMNS {columns}		columns		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	array tool column count setting live batch probe 2026-07-31 (0.078s)
ARRAY_ROW_SPACING	keyin_recipe	verified-headless-safe	KEYIN:ARRAY ROW SPACING {spacing}		spacing		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	array tool row spacing setting live batch probe 2026-07-31 (0.081s)
ARRAY_COLUMN_SPACING	keyin_recipe	verified-headless-safe	KEYIN:ARRAY COLUMN SPACING {spacing}		spacing		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	array tool column spacing setting live batch probe 2026-07-31 (0.085s)
ARRAY_ANGLE	keyin_recipe	verified-headless-safe	KEYIN:ARRAY ANGLE {angleDeg}		angleDeg		N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	array tool rotation angle setting live batch probe 2026-07-31 (0.073s)
SET_ARRAY_COPY_ON	keyin_recipe	verified-headless-safe	KEYIN:SET ARRAY COPY ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	array copy mode on live batch probe 2026-07-31 (0.015s)
SET_ARRAY_COPY_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET ARRAY COPY OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	array copy mode off live batch probe 2026-07-31 (0.014s)
MIRROR_COPY_ON	keyin_recipe	verified-headless-safe	KEYIN:MIRROR COPY ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	mirror copy mode on live batch probe 2026-07-31 (0.014s)
MIRROR_COPY_OFF	keyin_recipe	verified-headless-safe	KEYIN:MIRROR COPY OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	mirror copy mode off live batch probe 2026-07-31 (0.015s)
SET_MIRROR_COPY_ON	keyin_recipe	verified-headless-safe	KEYIN:SET MIRROR COPY ON				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	mirror tool copy setting on live batch probe 2026-07-31 (0.015s)
SET_MIRROR_COPY_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET MIRROR COPY OFF				N	N	wave6 hatch/linestyle	2026-07-31	2026-07-31	mirror tool copy setting off live batch probe 2026-07-31 (0.017s)
DIALOG_FILL	keyin_recipe	unsafe-blocked	KEYIN:DIALOG FILL				N	N	wave6 hatch/linestyle	2026-07-31		negative batch probe 2026-07-31: kind=dialog, not promotable
DIALOG_LEVEL_SYMBYOLOGY	keyin_recipe	unsafe-blocked	KEYIN:DIALOG LEVEL SYMBYOLOGY				N	N	wave6 hatch/linestyle	2026-07-31		negative batch probe 2026-07-31: kind=dialog, not promotable
HATCH_ICON	keyin_recipe	unsafe-blocked	COMMAND:HATCH ICON|DATAPOINT:{seedX},{seedY}|DATAPOINT:{seedX},{seedY}|RESET		seedX|seedY		Y	N	wave6;LegacyElements.bas;live probe 2026-08-02	2026-07-31		CadInputQueue HATCH ICON returns +0 elements headlessly on DELETE.dgn (Legacy twin-seed unreliable). Use HATCH_ELEMENT / PLACE_WORKSPACE Element API instead.
ARRAY_ELEMENT	direct_api	verified-headless-safe		ExecArrayElementByID	elementId|count|spacingX|spacingY	ownElementOnly	Y	Y	WZTCExec.ExecArrayElementByID;Clone+Move loop	2026-08-02	2026-08-02	Rectangular copies via Clone+Move. Replaces bare COMMAND:ARRAY ELEMENT blocked row. Call via ARRAY_ELEMENT bridge op.
ACTIVE_CELL_SCALE_1	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE CELL SCALE 1				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
ACTIVE_CELL_SCALE_2	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE CELL SCALE 2				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
ACTIVE_CELL_ANGLE_0	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE CELL ANGLE 0				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
ACTIVE_CELL_ANGLE_90	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE CELL ANGLE 90				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
AS_1	keyin_recipe	verified-headless-safe	KEYIN:AS=1				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
AA_CELL_0	keyin_recipe	verified-headless-safe	KEYIN:AA=0				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
ACTIVE_POINT_SCALE_1	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE POINT SCALE 1				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
ACTIVE_TERMINATOR_SCALE_1	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE TERMINATOR SCALE 1				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
SHARED_CELL_ON	keyin_recipe	verified-headless-safe	KEYIN:SHARED CELL ON				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
SHARED_CELL_OFF	keyin_recipe	verified-headless-safe	KEYIN:SHARED CELL OFF				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
ACTIVE_FONT_ENGINEERING	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE FONT ENGINEERING				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
ACTIVE_FONT_STANDARD	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE FONT STANDARD				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
ACTIVE_TEXT_JUST_LEFT	keyin_recipe	unsafe-blocked	KEYIN:ACTIVE TEXT JUST LEFT				N	N	wave7 partial	2026-07-31		from hung-batch log live batch probe 2026-07-31 (0.0s) | false-OK audit 2026-08-02: ARMED — left CommandName='Match Text Attributes' prompt='Identify text element' (baseline='Element Selection'). Old keyin_batch probe SendReset masked this; refusing headless execution.
ACTIVE_TEXT_JUST_CENTER	keyin_recipe	unsafe-blocked	KEYIN:ACTIVE TEXT JUST CENTER				N	N	wave7 partial	2026-07-31		from hung-batch log live batch probe 2026-07-31 (0.0s) | false-OK audit 2026-08-02: ARMED — left CommandName='Match Text Attributes' prompt='Identify text element' (baseline='Element Selection'). Old keyin_batch probe SendReset masked this; refusing headless execution.
ACTIVE_TEXT_JUST_RIGHT	keyin_recipe	unsafe-blocked	KEYIN:ACTIVE TEXT JUST RIGHT				N	N	wave7 partial	2026-07-31		from hung-batch log live batch probe 2026-07-31 (0.0s) | false-OK audit 2026-08-02: ARMED — left CommandName='Match Text Attributes' prompt='Identify text element' (baseline='Element Selection'). Old keyin_batch probe SendReset masked this; refusing headless execution.
TX_1	keyin_recipe	verified-headless-safe	KEYIN:TX=1				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
TH_1	keyin_recipe	verified-headless-safe	KEYIN:TH=1				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
TW_1	keyin_recipe	verified-headless-safe	KEYIN:TW=1				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
ACTIVE_TEXTSTYLE_LIST	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE TEXTSTYLE LIST				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
TEXTSTYLE_LIST	keyin_recipe	verified-headless-safe	KEYIN:TEXTSTYLE LIST				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
SET_TEXT_NODE_ON	keyin_recipe	verified-headless-safe	KEYIN:SET TEXT NODE ON				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
SET_TEXT_NODE_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET TEXT NODE OFF				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
DIMENSION_ASSOCIATION_ON	keyin_recipe	verified-headless-safe	KEYIN:DIMENSION ASSOCIATION ON				N	N	wave7 partial	2026-07-31	2026-07-31	from hung-batch log live batch probe 2026-07-31 (0.0s)
